x,pi2
79330000000,181451102
79340000000,181472119
79350000000,181493294
79360000000,181514244
79370000000,181535206
79380000000,181556152
79390000000,181577376
79400000000,181598490
79410000000,181619478
79420000000,181640520
79430000000,181661345
79440000000,181682326
79450000000,181703482
79460000000,181724630
79470000000,181745577
79480000000,181766492
79490000000,181787340
79500000000,181808467
79510000000,181829438
79520000000,181850289
79530000000,181871262
79540000000,181892169
79550000000,181913192
79560000000,181934341
79570000000,181955306
79580000000,181976259
79590000000,181997109
79600000000,182018138
79610000000,182038934
79620000000,182060109
79630000000,182081242
79640000000,182102117
79650000000,182123252
79660000000,182144124
79670000000,182165294
79680000000,182186220
79690000000,182207351
79700000000,182228030
79710000000,182248992
79720000000,182269824
79730000000,182290541
79740000000,182311394
79750000000,182332145
79760000000,182353113
79770000000,182374211
79780000000,182395191
79790000000,182416278
79800000000,182436928
79810000000,182457816
79820000000,182478822
79830000000,182499948
79840000000,182520875
79850000000,182541858
79860000000,182562958
79870000000,182583792
79880000000,182604708
79890000000,182625728
79900000000,182646637
79910000000,182667462
79920000000,182688472
79930000000,182709435
79940000000,182730447
79950000000,182751412
79960000000,182772223
79970000000,182793002
79980000000,182813976
79990000000,182834769
80000000000,182855913
80010000000,182877062
80020000000,182897906
80030000000,182918853
80040000000,182939533
80050000000,182960447
80060000000,182981529
80070000000,183002435
80080000000,183023415
80090000000,183044379
80100000000,183065326
80110000000,183086162
80120000000,183107040
80130000000,183127971
80140000000,183149173
80150000000,183170115
80160000000,183190973
80170000000,183211960
80180000000,183232635
80190000000,183253729
80200000000,183274628
80210000000,183295570
80220000000,183316615
80230000000,183337445
80240000000,183358321
80250000000,183379278
80260000000,183400298
80270000000,183421292
80280000000,183442259
80290000000,183463347
80300000000,183484221
80310000000,183505032
80320000000,183526074
80330000000,183546956
80340000000,183567910
80350000000,183588640
80360000000,183609401
80370000000,183630383
80380000000,183651364
80390000000,183672430
80400000000,183693315
80410000000,183713998
80420000000,183734692
80430000000,183755747
80440000000,183776561
80450000000,183797428
80460000000,183818586
80470000000,183839347
80480000000,183860497
80490000000,183881521
80500000000,183902498
80510000000,183923430
80520000000,183944268
80530000000,183965279
80540000000,183986328
80550000000,184007107
80560000000,184027926
80570000000,184048807
80580000000,184069648
80590000000,184090379
80600000000,184111203
80610000000,184132262
80620000000,184153119
80630000000,184173993
80640000000,184194950
80650000000,184215814
80660000000,184236791
80670000000,184257727
80680000000,184278660
80690000000,184299533
80700000000,184320592
80710000000,184341707
80720000000,184362531
80730000000,184383585
80740000000,184404443
80750000000,184425177
80760000000,184446275
80770000000,184467215
80780000000,184488231
80790000000,184509096
80800000000,184529955
80810000000,184550824
80820000000,184571588
80830000000,184592518
80840000000,184613454
80850000000,184634327
80860000000,184655099
80870000000,184676058
80880000000,184697092
80890000000,184718113
80900000000,184739072
80910000000,184759697
80920000000,184780796
80930000000,184801780
80940000000,184822650
80950000000,184843544
80960000000,184864329
80970000000,184885119
80980000000,184906027
80990000000,184927041
81000000000,184947876
81010000000,184969002
81020000000,184990099
81030000000,185010851
81040000000,185031709
81050000000,185052639
81060000000,185073550
81070000000,185094633
81080000000,185115545
81090000000,185136424
81100000000,185157400
81110000000,185178448
81120000000,185199313
81130000000,185220053
81140000000,185240982
81150000000,185261797
81160000000,185282446
81170000000,185303268
81180000000,185324254
81190000000,185345341
81200000000,185366435
81210000000,185387267
81220000000,185408074
81230000000,185428806
81240000000,185449859
81250000000,185470858
81260000000,185491641
81270000000,185512678
81280000000,185533685
81290000000,185554685
81300000000,185575577
81310000000,185596550
81320000000,185617335
81330000000,185638115
81340000000,185659281
81350000000,185680252
81360000000,185701112
81370000000,185722053
81380000000,185742890
81390000000,185763891
81400000000,185784855
81410000000,185805907
81420000000,185826964
81430000000,185847857
81440000000,185868659
81450000000,185889949
81460000000,185910636
81470000000,185931621
81480000000,185952558
81490000000,185973503
81500000000,185994442
81510000000,186015339
81520000000,186036283
81530000000,186057015
81540000000,186077815
81550000000,186098668
81560000000,186119619
81570000000,186140453
81580000000,186161369
81590000000,186182389
81600000000,186203162
81610000000,186224133
81620000000,186244788
81630000000,186265810
81640000000,186286599
81650000000,186307767
81660000000,186328499
81670000000,186349213
81680000000,186370237
81690000000,186391136
81700000000,186412012
81710000000,186432870
81720000000,186453776
81730000000,186474598
81740000000,186495572
81750000000,186516414
81760000000,186537504
81770000000,186558342
81780000000,186579272
81790000000,186600139
81800000000,186621155
81810000000,186642033
81820000000,186662867
81830000000,186683816
81840000000,186704588
81850000000,186725425
81860000000,186746503
81870000000,186767330
81880000000,186788285
81890000000,186809346
81900000000,186830069
81910000000,186850912
81920000000,186871812
81930000000,186892784
81940000000,186913671
81950000000,186934648
81960000000,186955690
81970000000,186976516
81980000000,186997536
81990000000,187018464
82000000000,187039358
82010000000,187060394
82020000000,187081297
82030000000,187102230
82040000000,187122984
82050000000,187143706
82060000000,187164623
82070000000,187185508
82080000000,187206466
82090000000,187227580
82100000000,187248616
82110000000,187269681
82120000000,187290666
82130000000,187311636
82140000000,187332421
82150000000,187353285
82160000000,187373862
82170000000,187394607
82180000000,187415691
82190000000,187436615
82200000000,187457548
82210000000,187478535
82220000000,187499472
82230000000,187520095
82240000000,187541182
82250000000,187562313
82260000000,187583185
82270000000,187604213
82280000000,187624977
82290000000,187645927
82300000000,187666896
82310000000,187687908
82320000000,187708824
82330000000,187729762
82340000000,187750660
82350000000,187771484
82360000000,187792529
82370000000,187813534
82380000000,187834611
82390000000,187855419
82400000000,187876445
82410000000,187897314
82420000000,187918266
82430000000,187939155
82440000000,187959988
82450000000,187980963
82460000000,188001814
82470000000,188022546
82480000000,188043396
82490000000,188064400
82500000000,188085253
82510000000,188106227
82520000000,188127078
82530000000,188147820
82540000000,188168669
82550000000,188189487
82560000000,188210115
82570000000,188230941
82580000000,188251827
82590000000,188272642
82600000000,188293398
82610000000,188314345
82620000000,188335379
82630000000,188356354
82640000000,188377144
82650000000,188397993
82660000000,188418759
82670000000,188439539
82680000000,188460245
82690000000,188481247
82700000000,188502134
82710000000,188523149
82720000000,188543895
82730000000,188564617
82740000000,188585481
82750000000,188606342
82760000000,188627221
82770000000,188648240
82780000000,188669257
82790000000,188690210
82800000000,188711181
82810000000,188731983
82820000000,188752873
82830000000,188773583
82840000000,188794666
82850000000,188815546
82860000000,188836385
82870000000,188857295
82880000000,188878310
82890000000,188899299
82900000000,188920137
82910000000,188941023
82920000000,188961863
82930000000,188982740
82940000000,189003561
82950000000,189024463
82960000000,189045552
82970000000,189066487
82980000000,189087394
82990000000,189108146
83000000000,189129203
83010000000,189150082
83020000000,189171021
83030000000,189191867
83040000000,189212586
83050000000,189233698
83060000000,189254623
83070000000,189275520
83080000000,189296359
83090000000,189317234
83100000000,189338134
83110000000,189359030
83120000000,189379980
83130000000,189400838
83140000000,189421783
83150000000,189442747
83160000000,189463833
83170000000,189484750
83180000000,189505841
83190000000,189526615
83200000000,189547362
83210000000,189568104
83220000000,189589097
83230000000,189609978
83240000000,189630885
83250000000,189651802
83260000000,189672552
83270000000,189693586
83280000000,189714342
83290000000,189735273
83300000000,189756122
83310000000,189777134
83320000000,189797838
83330000000,189818929
83340000000,189839730
83350000000,189860465
83360000000,189881289
83370000000,189902120
83380000000,189923101
83390000000,189944074
83400000000,189964847
83410000000,189985791
83420000000,190006599
83430000000,190027429
83440000000,190048313
83450000000,190069106
83460000000,190089904
83470000000,190110685
83480000000,190131540
83490000000,190152140
83500000000,190173079
83510000000,190194035
83520000000,190215113
83530000000,190235908
83540000000,190256787
83550000000,190277323
83560000000,190298248
83570000000,190319290
83580000000,190340253
83590000000,190361124
83600000000,190382170
83610000000,190403067
83620000000,190423785
83630000000,190444800
83640000000,190465651
83650000000,190486673
83660000000,190507620
83670000000,190528512
83680000000,190549278
83690000000,190570137
83700000000,190591035
83710000000,190612155
83720000000,190633060
83730000000,190653898
83740000000,190674649
83750000000,190695451
83760000000,190716393
83770000000,190737110
83780000000,190757845
83790000000,190778986
83800000000,190799824
83810000000,190820773
83820000000,190841562
83830000000,190862533
83840000000,190883437
83850000000,190904529
83860000000,190925465
83870000000,190946203
83880000000,190966901
83890000000,190987814
83900000000,191008755
83910000000,191029888
83920000000,191050803
83930000000,191071805
83940000000,191092792
83950000000,191113670
83960000000,191134521
83970000000,191155353
83980000000,191176363
83990000000,191197203
84000000000,191217924
84010000000,191238734
84020000000,191259831
84030000000,191280552
84040000000,191301427
84050000000,191322595
84060000000,191343507
84070000000,191364647
84080000000,191385500
84090000000,191406217
84100000000,191427098
84110000000,191448032
84120000000,191469038
84130000000,191489805
84140000000,191510549
84150000000,191531664
84160000000,191552365
84170000000,191573056
84180000000,191593960
84190000000,191614688
84200000000,191635553
84210000000,191656313
84220000000,191677197
84230000000,191698083
84240000000,191718946
84250000000,191739824
84260000000,191760765
84270000000,191781669
84280000000,191802631
84290000000,191823402
84300000000,191844252
84310000000,191865032
84320000000,191885955
84330000000,191906504
84340000000,191927409
84350000000,191948267
84360000000,191969136
84370000000,191989962
84380000000,192011019
84390000000,192031695
84400000000,192052625
84410000000,192073656
84420000000,192094327
84430000000,192115233
84440000000,192136008
84450000000,192157009
84460000000,192177960
84470000000,192199037
84480000000,192219801
84490000000,192240546
84500000000,192261329
84510000000,192282237
84520000000,192303103
84530000000,192323987
84540000000,192344870
84550000000,192365592
84560000000,192386403
84570000000,192407411
84580000000,192428266
84590000000,192449235
84600000000,192470346
84610000000,192490973
84620000000,192511818
84630000000,192532805
84640000000,192553546
84650000000,192574468
84660000000,192595275
84670000000,192615983
84680000000,192637021
84690000000,192657837
84700000000,192678721
84710000000,192699585
84720000000,192720287
84730000000,192741140
84740000000,192761858
84750000000,192782826
84760000000,192803544
84770000000,192824114
84780000000,192845078
84790000000,192866098
84800000000,192886851
84810000000,192907734
84820000000,192928594
84830000000,192949587
84840000000,192970277
84850000000,192991075
84860000000,193012062
84870000000,193032890
84880000000,193053496
84890000000,193074263
84900000000,193095230
84910000000,193116012
84920000000,193136865
84930000000,193157886
84940000000,193178767
84950000000,193199706
84960000000,193220403
84970000000,193241259
84980000000,193262129
84990000000,193282938
85000000000,193303701
85010000000,193324471
85020000000,193345285
85030000000,193366109
85040000000,193386914
85050000000,193407876
85060000000,193428792
85070000000,193449661
85080000000,193470452
85090000000,193491344
85100000000,193512302
85110000000,193533290
85120000000,193554168
85130000000,193575132
85140000000,193595942
85150000000,193616712
85160000000,193637595
85170000000,193658404
85180000000,193679265
85190000000,193700166
85200000000,193720905
85210000000,193741908
85220000000,193762711
85230000000,193783549
85240000000,193804547
85250000000,193825524
85260000000,193846333
85270000000,193867494
85280000000,193888264
85290000000,193909019
85300000000,193929892
85310000000,193950634
85320000000,193971672
85330000000,193992661
85340000000,194013582
85350000000,194034434
85360000000,194055241
85370000000,194076269
85380000000,194097095
85390000000,194118085
85400000000,194139076
85410000000,194159933
85420000000,194180856
85430000000,194201733
85440000000,194222548
85450000000,194243342
85460000000,194264116
85470000000,194284838
85480000000,194305882
85490000000,194326842
85500000000,194347728
85510000000,194368493
85520000000,194389594
85530000000,194410389
85540000000,194431208
85550000000,194452129
85560000000,194472980
85570000000,194493770
85580000000,194514541
85590000000,194535612
85600000000,194556585
85610000000,194577222
85620000000,194598030
85630000000,194618746
85640000000,194639669
85650000000,194660621
85660000000,194681601
85670000000,194702529
85680000000,194723329
85690000000,194744122
85700000000,194765013
85710000000,194785907
85720000000,194806774
85730000000,194827515
85740000000,194848439
85750000000,194869238
85760000000,194889779
85770000000,194910885
85780000000,194931666
85790000000,194952259
85800000000,194972804
85810000000,194993492
85820000000,195014164
85830000000,195035007
85840000000,195056271
85850000000,195077169
85860000000,195097897
85870000000,195118738
85880000000,195139928
85890000000,195160851
85900000000,195181663
85910000000,195202497
85920000000,195223339
85930000000,195244062
85940000000,195265006
85950000000,195285689
85960000000,195306373
85970000000,195327243
85980000000,195348056
85990000000,195369088
86000000000,195389817
86010000000,195410719
86020000000,195431540
86030000000,195452372
86040000000,195473121
86050000000,195494038
86060000000,195514867
86070000000,195535485
86080000000,195556176
86090000000,195577193
86100000000,195598045
86110000000,195618707
86120000000,195639384
86130000000,195660427
86140000000,195681343
86150000000,195702135
86160000000,195723041
86170000000,195743930
86180000000,195764771
86190000000,195785625
86200000000,195806531
86210000000,195827225
86220000000,195848220
86230000000,195869014
86240000000,195889732
86250000000,195910627
86260000000,195931349
86270000000,195952187
86280000000,195973179
86290000000,195993929
86300000000,196014874
86310000000,196035488
86320000000,196056416
86330000000,196077266
86340000000,196098135
86350000000,196118972
86360000000,196139823
86370000000,196160633
86380000000,196181455
86390000000,196202226
86400000000,196223078
86410000000,196243961
86420000000,196264861
86430000000,196285593
86440000000,196306388
86450000000,196327396
86460000000,196348317
86470000000,196369206
86480000000,196390057
86490000000,196410871
86500000000,196431571
86510000000,196452470
86520000000,196473304
86530000000,196494389
86540000000,196515219
86550000000,196536245
86560000000,196556976
86570000000,196577492
86580000000,196598237
86590000000,196618948
86600000000,196639792
86610000000,196660406
86620000000,196681271
86630000000,196702033
86640000000,196722742
86650000000,196743540
86660000000,196764298
86670000000,196785251
86680000000,196806454
86690000000,196827085
86700000000,196847864
86710000000,196868637
86720000000,196889314
86730000000,196909847
86740000000,196930689
86750000000,196951422
86760000000,196972289
86770000000,196993242
86780000000,197014101
86790000000,197034880
86800000000,197055781
86810000000,197076626
86820000000,197097516
86830000000,197118247
86840000000,197139011
86850000000,197159904
86860000000,197180676
86870000000,197201208
86880000000,197221959
86890000000,197242952
86900000000,197263962
86910000000,197284828
86920000000,197305529
86930000000,197326233
86940000000,197347221
86950000000,197368013
86960000000,197388895
86970000000,197409758
86980000000,197430824
86990000000,197451613
87000000000,197472538
87010000000,197493316
87020000000,197514115
87030000000,197535009
87040000000,197555839
87050000000,197576545
87060000000,197597143
87070000000,197617875
87080000000,197638564
87090000000,197659565
87100000000,197680146
87110000000,197701118
87120000000,197721908
87130000000,197742757
87140000000,197763505
87150000000,197784218
87160000000,197805052
87170000000,197825738
87180000000,197846651
87190000000,197867505
87200000000,197888414
87210000000,197909029
87220000000,197929886
87230000000,197950840
87240000000,197971673
87250000000,197992595
87260000000,198013287
87270000000,198034157
87280000000,198054966
87290000000,198075465
87300000000,198096291
87310000000,198116948
87320000000,198137835
87330000000,198158795
87340000000,198179436
87350000000,198200285
87360000000,198221173
87370000000,198241873
87380000000,198262892
87390000000,198283768
87400000000,198304732
87410000000,198325737
87420000000,198346534
87430000000,198367357
87440000000,198388201
87450000000,198408987
87460000000,198429781
87470000000,198450645
87480000000,198471517
87490000000,198492233
87500000000,198512925
87510000000,198533501
87520000000,198554485
87530000000,198575521
87540000000,198596363
87550000000,198616952
87560000000,198637718
87570000000,198658281
87580000000,198679159
87590000000,198700085
87600000000,198720852
87610000000,198741721
87620000000,198762797
87630000000,198783578
87640000000,198804503
87650000000,198825180
87660000000,198846049
87670000000,198866809
87680000000,198887761
87690000000,198908745
87700000000,198929330
87710000000,198950206
87720000000,198970864
87730000000,198991797
87740000000,199012590
87750000000,199033382
87760000000,199054295
87770000000,199075147
87780000000,199095920
87790000000,199116741
87800000000,199137471
87810000000,199158355
87820000000,199179092
87830000000,199199771
87840000000,199220821
87850000000,199241607
87860000000,199262511
87870000000,199283074
87880000000,199303996
87890000000,199324720
87900000000,199345469
87910000000,199366306
87920000000,199387185
87930000000,199408031
87940000000,199429026
87950000000,199449574
87960000000,199470231
87970000000,199490993
87980000000,199511950
87990000000,199532682
88000000000,199553449
88010000000,199574304
88020000000,199595334
88030000000,199616137
88040000000,199637141
88050000000,199657940
88060000000,199678988
88070000000,199699774
88080000000,199720658
88090000000,199741355
88100000000,199761984
88110000000,199782696
88120000000,199803565
88130000000,199824459
88140000000,199845326
88150000000,199866061
88160000000,199886796
88170000000,199907568
88180000000,199928265
88190000000,199949151
88200000000,199970089
88210000000,199991002
88220000000,200011767
88230000000,200032452
88240000000,200053189
88250000000,200074024
88260000000,200094718
88270000000,200115373
88280000000,200136010
88290000000,200156865
88300000000,200177760
88310000000,200198339
88320000000,200219168
88330000000,200240157
88340000000,200260838
88350000000,200281410
88360000000,200301980
88370000000,200322914
88380000000,200343663
88390000000,200364634
88400000000,200385501
88410000000,200406408
88420000000,200427146
88430000000,200448023
88440000000,200468950
88450000000,200489821
88460000000,200510470
88470000000,200531555
88480000000,200552256
88490000000,200573012
88500000000,200593895
88510000000,200614580
88520000000,200635398
88530000000,200656119
88540000000,200676948
88550000000,200697897
88560000000,200718500
88570000000,200739380
88580000000,200760271
88590000000,200781089
88600000000,200801896
88610000000,200822780
88620000000,200843683
88630000000,200864538
88640000000,200885184
88650000000,200906057
88660000000,200926874
88670000000,200947723
88680000000,200968619
88690000000,200989464
88700000000,201010261
88710000000,201030853
88720000000,201051668
88730000000,201072542
88740000000,201093520
88750000000,201114102
88760000000,201135025
88770000000,201155887
88780000000,201176478
88790000000,201197342
88800000000,201217991
88810000000,201238601
88820000000,201259604
88830000000,201280404
88840000000,201301276
88850000000,201322046
88860000000,201342724
88870000000,201363441
88880000000,201384263
88890000000,201404993
88900000000,201425985
88910000000,201446854
88920000000,201467697
88930000000,201488377
88940000000,201509074
88950000000,201529900
88960000000,201550488
88970000000,201571344
88980000000,201592127
88990000000,201612853
89000000000,201633551
89010000000,201654294
89020000000,201675212
89030000000,201696001
89040000000,201716702
89050000000,201737567
89060000000,201758491
89070000000,201779206
89080000000,201800069
89090000000,201820826
89100000000,201841594
89110000000,201862336
89120000000,201883040
89130000000,201903847
89140000000,201924685
89150000000,201945272
89160000000,201965976
89170000000,201986907
89180000000,202007483
89190000000,202028153
89200000000,202049254
89210000000,202070186
89220000000,202090793
89230000000,202111753
89240000000,202132405
89250000000,202153186
89260000000,202173851
89270000000,202194384
89280000000,202215134
89290000000,202235799
89300000000,202256608
89310000000,202277296
89320000000,202297946
89330000000,202318635
89340000000,202339647
89350000000,202360301
89360000000,202381190
89370000000,202401962
89380000000,202422767
89390000000,202443776
89400000000,202464522
89410000000,202485338
89420000000,202505894
89430000000,202526562
89440000000,202547345
89450000000,202568111
89460000000,202589137
89470000000,202609897
89480000000,202630669
89490000000,202651502
89500000000,202672233
89510000000,202693078
89520000000,202713822
89530000000,202734553
89540000000,202755439
89550000000,202776158
89560000000,202796918
89570000000,202817574
89580000000,202838202
89590000000,202858895
89600000000,202879894
89610000000,202900775
89620000000,202921585
89630000000,202942166
89640000000,202963195
89650000000,202984023
89660000000,203004591
89670000000,203025264
89680000000,203046041
89690000000,203067066
89700000000,203087799
89710000000,203108521
89720000000,203129114
89730000000,203149877
89740000000,203170627
89750000000,203191345
89760000000,203212138
89770000000,203232799
89780000000,203253619
89790000000,203274311
89800000000,203295088
89810000000,203316043
89820000000,203336664
89830000000,203357583
89840000000,203378386
89850000000,203399000
89860000000,203419699
89870000000,203440547
89880000000,203461219
89890000000,203481926
89900000000,203502491
89910000000,203523349
89920000000,203543880
89930000000,203564568
89940000000,203585473
89950000000,203606389
89960000000,203627223
89970000000,203648119
89980000000,203668805
89990000000,203689474
90000000000,203710414
90010000000,203731033
90020000000,203751658
90030000000,203772548
90040000000,203793273
90050000000,203814009
90060000000,203834860
90070000000,203855656
90080000000,203876312
90090000000,203897178
90100000000,203918139
90110000000,203939030
90120000000,203959743
90130000000,203980489
90140000000,204001345
90150000000,204022079
90160000000,204042694
90170000000,204063598
90180000000,204084444
90190000000,204105144
90200000000,204126187
90210000000,204146904
90220000000,204167574
90230000000,204188344
90240000000,204209082
90250000000,204229920
90260000000,204250615
90270000000,204271563
90280000000,204292155
90290000000,204313152
90300000000,204334034
90310000000,204354777
90320000000,204375641
90330000000,204396411
90340000000,204417065
90350000000,204437876
90360000000,204458755
90370000000,204479642
90380000000,204500322
90390000000,204521064
90400000000,204541849
90410000000,204562482
90420000000,204583307
90430000000,204604011
90440000000,204624779
90450000000,204645372
90460000000,204665994
90470000000,204686906
90480000000,204707675
90490000000,204728387
90500000000,204749308
90510000000,204770240
90520000000,204790866
90530000000,204811545
90540000000,204832406
90550000000,204853019
90560000000,204873644
90570000000,204894316
90580000000,204914761
90590000000,204935348
90600000000,204956354
90610000000,204976774
90620000000,204997564
90630000000,205018287
90640000000,205039125
90650000000,205059699
90660000000,205080398
90670000000,205101136
90680000000,205121823
90690000000,205142608
90700000000,205163280
90710000000,205184066
90720000000,205204741
90730000000,205225530
90740000000,205246437
90750000000,205267104
90760000000,205287748
90770000000,205308518
90780000000,205329106
90790000000,205349975
90800000000,205370787
90810000000,205391524
90820000000,205412491
90830000000,205433051
90840000000,205453805
90850000000,205474365
90860000000,205495146
90870000000,205515683
90880000000,205536472
90890000000,205557402
90900000000,205578303
90910000000,205599025
90920000000,205619682
90930000000,205640553
90940000000,205661431
90950000000,205682095
90960000000,205702692
90970000000,205723528
90980000000,205744278
90990000000,205764997
91000000000,205785652
91010000000,205806302
91020000000,205826906
91030000000,205847663
91040000000,205868383
91050000000,205889097
91060000000,205909707
91070000000,205930529
91080000000,205951205
91090000000,205971957
91100000000,205992752
91110000000,206013470
91120000000,206034275
91130000000,206055229
91140000000,206075860
91150000000,206096623
91160000000,206117485
91170000000,206138286
91180000000,206159124
91190000000,206179814
91200000000,206200661
91210000000,206221501
91220000000,206241919
91230000000,206262859
91240000000,206283597
91250000000,206304773
91260000000,206325450
91270000000,206346353
91280000000,206366964
91290000000,206387611
91300000000,206408236
91310000000,206429026
91320000000,206449690
91330000000,206470529
91340000000,206491269
91350000000,206511726
91360000000,206532658
91370000000,206553322
91380000000,206573914
91390000000,206594377
91400000000,206615177
91410000000,206636022
91420000000,206656831
91430000000,206677387
91440000000,206697862
91450000000,206718625
91460000000,206739561
91470000000,206760367
91480000000,206780961
91490000000,206801639
91500000000,206822366
91510000000,206843065
91520000000,206863673
91530000000,206884246
91540000000,206905038
91550000000,206925796
91560000000,206946319
91570000000,206967029
91580000000,206987588
91590000000,207008472
91600000000,207029290
91610000000,207050189
91620000000,207070971
91630000000,207091560
91640000000,207112300
91650000000,207133065
91660000000,207153700
91670000000,207174275
91680000000,207194936
91690000000,207215814
91700000000,207236746
91710000000,207257633
91720000000,207278425
91730000000,207299157
91740000000,207319858
91750000000,207340800
91760000000,207361561
91770000000,207382356
91780000000,207402867
91790000000,207423713
91800000000,207444404
91810000000,207465163
91820000000,207486058
91830000000,207506813
91840000000,207527407
91850000000,207548000
91860000000,207568750
91870000000,207589687
91880000000,207610301
91890000000,207631058
91900000000,207651631
91910000000,207672387
91920000000,207693109
91930000000,207713899
91940000000,207734768
91950000000,207755368
91960000000,207776038
91970000000,207796854
91980000000,207817386
91990000000,207838389
92000000000,207859075
92010000000,207879778
92020000000,207900436
92030000000,207920958
92040000000,207941899
92050000000,207962421
92060000000,207983077
92070000000,208003844
92080000000,208024490
92090000000,208045159
92100000000,208066008
92110000000,208086433
92120000000,208107133
92130000000,208127932
92140000000,208148715
92150000000,208169470
92160000000,208189972
92170000000,208210692
92180000000,208231358
92190000000,208252117
92200000000,208272781
92210000000,208293593
92220000000,208314228
92230000000,208335013
92240000000,208355633
92250000000,208376347
92260000000,208396932
92270000000,208417754
92280000000,208438328
92290000000,208458771
92300000000,208479433
92310000000,208500243
92320000000,208521191
92330000000,208541818
92340000000,208562666
92350000000,208583401
92360000000,208604087
92370000000,208624771
92380000000,208645575
92390000000,208666376
92400000000,208687369
92410000000,208708136
92420000000,208729053
92430000000,208749952
92440000000,208770861
92450000000,208791440
92460000000,208812107
92470000000,208832942
92480000000,208853638
92490000000,208874284
92500000000,208894939
92510000000,208915722
92520000000,208936357
92530000000,208956972
92540000000,208977811
92550000000,208998502
92560000000,209019279
92570000000,209039863
92580000000,209060515
92590000000,209081081
92600000000,209101679
92610000000,209122118
92620000000,209142812
92630000000,209163340
92640000000,209183886
92650000000,209204761
92660000000,209225484
92670000000,209246223
92680000000,209266669
92690000000,209287574
92700000000,209308341
92710000000,209329002
92720000000,209349709
92730000000,209370494
92740000000,209391209
92750000000,209411796
92760000000,209432671
92770000000,209453334
92780000000,209474210
92790000000,209494782
92800000000,209515296
92810000000,209536123
92820000000,209557119
92830000000,209577827
92840000000,209598634
92850000000,209619305
92860000000,209640049
92870000000,209660592
92880000000,209681223
92890000000,209701956
92900000000,209722706
92910000000,209743319
92920000000,209763767
92930000000,209784578
92940000000,209805258
92950000000,209825857
92960000000,209846624
92970000000,209867327
92980000000,209888195
92990000000,209909034
93000000000,209929781
93010000000,209950355
93020000000,209970883
93030000000,209991567
93040000000,210012279
93050000000,210032954
93060000000,210053720
93070000000,210074299
93080000000,210095081
93090000000,210115630
93100000000,210136256
93110000000,210157014
93120000000,210177702
93130000000,210198637
93140000000,210219151
93150000000,210240004
93160000000,210260676
93170000000,210281269
93180000000,210301873
93190000000,210322533
93200000000,210343303
93210000000,210363804
93220000000,210384636
93230000000,210405192
93240000000,210425870
93250000000,210446685
93260000000,210467408
93270000000,210487962
93280000000,210508652
93290000000,210529456
93300000000,210550181
93310000000,210570873
93320000000,210591734
93330000000,210612372
93340000000,210633103
93350000000,210653854
93360000000,210674833
93370000000,210695672
93380000000,210716564
93390000000,210737186
93400000000,210757664
93410000000,210778341
93420000000,210798946
93430000000,210819602
93440000000,210840406
93450000000,210860933
93460000000,210881661
93470000000,210902216
93480000000,210922778
93490000000,210943466
93500000000,210963945
93510000000,210984702
93520000000,211005249
93530000000,211025791
93540000000,211046644
93550000000,211067406
93560000000,211088123
93570000000,211108752
93580000000,211129445
93590000000,211150102
93600000000,211170840
93610000000,211191571
93620000000,211212216
93630000000,211232755
93640000000,211253465
93650000000,211274083
93660000000,211294705
93670000000,211315325
93680000000,211336338
93690000000,211356947
93700000000,211377653
93710000000,211398398
93720000000,211419081
93730000000,211439784
93740000000,211460779
93750000000,211481505
93760000000,211502229
93770000000,211523009
93780000000,211543672
93790000000,211564410
93800000000,211585327
93810000000,211606120
93820000000,211626703
93830000000,211647258
93840000000,211667868
93850000000,211688584
93860000000,211709239
93870000000,211729850
93880000000,211750173
93890000000,211770852
93900000000,211791443
93910000000,211812346
93920000000,211832980
93930000000,211853529
93940000000,211874094
93950000000,211894817
93960000000,211915835
93970000000,211936270
93980000000,211956847
93990000000,211977559
94000000000,211998293
94010000000,212019045
94020000000,212039656
94030000000,212060205
94040000000,212080954
94050000000,212101847
94060000000,212122645
94070000000,212143192
94080000000,212163805
94090000000,212184518
94100000000,212205196
94110000000,212226044
94120000000,212246722
94130000000,212267390
94140000000,212287926
94150000000,212308450
94160000000,212329082
94170000000,212349969
94180000000,212370763
94190000000,212391523
94200000000,212412311
94210000000,212432979
94220000000,212453639
94230000000,212474149
94240000000,212495013
94250000000,212515635
94260000000,212536235
94270000000,212557034
94280000000,212577775
94290000000,212598253
94300000000,212619141
94310000000,212639624
94320000000,212660142
94330000000,212680741
94340000000,212701385
94350000000,212721902
94360000000,212742661
94370000000,212763393
94380000000,212784305
94390000000,212804921
94400000000,212825587
94410000000,212846223
94420000000,212866781
94430000000,212887422
94440000000,212908004
94450000000,212928665
94460000000,212949338
94470000000,212970010
94480000000,212990679
94490000000,213011274
94500000000,213031904
94510000000,213052509
94520000000,213073089
94530000000,213093686
94540000000,213114238
94550000000,213134929
94560000000,213155708
94570000000,213176419
94580000000,213196953
94590000000,213217707
94600000000,213238194
94610000000,213258742
94620000000,213279465
94630000000,213299938
94640000000,213320654
94650000000,213341296
94660000000,213362018
94670000000,213382622
94680000000,213403556
94690000000,213424187
94700000000,213444978
94710000000,213465787
94720000000,213486387
94730000000,213506910
94740000000,213527478
94750000000,213548193
94760000000,213568983
94770000000,213589669
94780000000,213610221
94790000000,213631030
94800000000,213651684
94810000000,213672637
94820000000,213693300
94830000000,213713934
94840000000,213734701
94850000000,213755281
94860000000,213775907
